person_participantID,date,activity_sum,activity_extreme_sum
fa10-01-02,11/9/2010,315,174
fa10-01-02,11/10/2010,314,150
fa10-01-02,11/11/2010,628,657
sp10-01-38,11/9/2010,625,549
sp10-01-38,11/10/2010,221,293
sp10-01-38,11/11/2010,170,467
sp10-01-32,11/9/2010,636,703
sp10-01-32,11/10/2010,584,618
sp10-01-32,11/11/2010,611,533
fa10-01-59,11/9/2010,59,27
sp10-01-19,11/9/2010,191,51
sp10-01-19,11/10/2010,444,726
sp10-01-19,11/11/2010,102,27
sp10-01-52,11/9/2010,340,307
sp10-01-52,11/10/2010,164,133
sp10-01-52,11/11/2010,255,487
sp10-01-43,11/9/2010,439,752
sp10-01-43,11/10/2010,371,334
sp10-01-43,11/11/2010,142,130
fa10-01-81,11/9/2010,463,244
fa10-01-81,11/10/2010,378,507
fa10-01-81,11/11/2010,390,630
fa10-01-44,11/9/2010,850,251
fa10-01-44,11/10/2010,995,353
fa10-01-44,11/11/2010,1103,419
fa10-01-47,11/9/2010,83,161
fa10-01-47,11/10/2010,128,192
fa10-01-47,11/11/2010,321,127
fa10-01-72,11/9/2010,211,186
fa10-01-72,11/10/2010,0,0
fa10-01-72,11/11/2010,1760,939
fa10-01-79,11/9/2010,271,429
fa10-01-79,11/10/2010,279,356
fa10-01-79,11/11/2010,432,873
fa10-01-05,11/9/2010,323,363
fa10-01-05,11/10/2010,606,457
fa10-01-05,11/11/2010,507,431
fa10-01-71,11/9/2010,562,516
fa10-01-71,11/10/2010,647,115
fa10-01-71,11/11/2010,551,288
fa10-01-43,11/9/2010,338,509
fa10-01-43,11/10/2010,516,430
fa10-01-43,11/11/2010,601,333
fa10-01-18,11/9/2010,587,438
fa10-01-18,11/10/2010,450,700
fa10-01-18,11/11/2010,300,490
fa10-01-68,11/9/2010,279,688
fa10-01-68,11/10/2010,180,326
fa10-01-68,11/11/2010,730,383
fa10-01-69,11/9/2010,7,5
fa10-01-69,11/10/2010,527,948
fa10-01-69,11/11/2010,172,291
fa10-01-52,11/9/2010,343,329
fa10-01-52,11/10/2010,547,384
fa10-01-52,11/11/2010,30,75
fa10-01-07,11/9/2010,397,306
fa10-01-07,11/10/2010,1010,204
fa10-01-07,11/11/2010,1052,1029
fa10-01-54,11/9/2010,458,254
fa10-01-54,11/10/2010,499,216
fa10-01-54,11/11/2010,431,182
sp10-01-18,11/9/2010,334,397
sp10-01-18,11/10/2010,210,323
sp10-01-18,11/11/2010,50,80
fa10-01-26,11/9/2010,377,818
fa10-01-26,11/10/2010,733,690
fa10-01-26,11/11/2010,389,504
fa10-01-35,11/9/2010,269,327
fa10-01-35,11/10/2010,109,41
fa10-01-35,11/11/2010,124,292
fa10-01-39,11/9/2010,364,321
fa10-01-39,11/10/2010,259,423
fa10-01-39,11/11/2010,71,24
fa10-01-06,11/9/2010,612,587
fa10-01-06,11/10/2010,553,397
fa10-01-06,11/11/2010,526,542
fa10-01-20,11/9/2010,174,251
fa10-01-20,11/10/2010,247,336
fa10-01-20,11/11/2010,227,238
fa10-01-34,11/9/2010,0,11
fa10-01-34,11/10/2010,154,161
fa10-01-34,11/11/2010,129,78
fa10-01-16,11/9/2010,195,223
fa10-01-16,11/10/2010,673,835
fa10-01-16,11/11/2010,422,295
sp10-01-56,11/9/2010,601,183
sp10-01-56,11/10/2010,625,186
sp10-01-56,11/11/2010,380,168
sp10-01-23,11/9/2010,177,52
sp10-01-23,11/10/2010,350,90
sp10-01-23,11/11/2010,640,227
sp10-01-05,11/9/2010,429,313
sp10-01-05,11/10/2010,623,519
sp10-01-05,11/11/2010,593,574
fa10-01-55,11/9/2010,257,170
fa10-01-55,11/10/2010,423,286
fa10-01-36,11/9/2010,152,125
fa10-01-36,11/10/2010,243,144
fa10-01-36,11/11/2010,26,2
fa10-01-33,11/9/2010,244,157
fa10-01-33,11/10/2010,530,326
fa10-01-33,11/11/2010,323,205
fa10-01-45,11/9/2010,106,82
fa10-01-45,11/10/2010,130,186
fa10-01-45,11/11/2010,135,140
fa10-01-56,11/9/2010,318,452
fa10-01-56,11/10/2010,904,1037
fa10-01-56,11/11/2010,1311,1432
fa10-01-78,11/9/2010,220,180
fa10-01-78,11/10/2010,141,193
fa10-01-78,11/11/2010,283,360
fa10-01-46,11/11/2010,0,1
fa10-01-58,11/9/2010,63,31
fa10-01-58,11/10/2010,213,104
fa10-01-58,11/11/2010,71,35
fa10-01-30,11/9/2010,468,657
fa10-01-30,11/10/2010,187,409
fa10-01-30,11/11/2010,484,566
fa10-01-61,11/9/2010,238,543
fa10-01-61,11/10/2010,162,459
fa10-01-61,11/11/2010,161,413
fa10-01-25,11/9/2010,338,498
fa10-01-25,11/10/2010,764,501
fa10-01-25,11/11/2010,396,450
fa10-01-62,11/9/2010,361,431
fa10-01-62,11/10/2010,418,421
fa10-01-62,11/11/2010,226,435
fa10-01-29,11/9/2010,410,522
fa10-01-29,11/10/2010,383,598
fa10-01-29,11/11/2010,549,811
fa10-01-77,11/9/2010,149,349
fa10-01-77,11/10/2010,241,506
fa10-01-77,11/11/2010,217,296
fa10-01-57,11/9/2010,424,309
fa10-01-57,11/10/2010,217,88
fa10-01-57,11/11/2010,674,416
fa10-01-12,11/9/2010,183,145
fa10-01-12,11/10/2010,264,199
fa10-01-12,11/11/2010,479,202
fa10-01-53,11/9/2010,371,256
fa10-01-53,11/10/2010,301,357
fa10-01-53,11/11/2010,359,238
sp10-01-06,11/9/2010,862,565
sp10-01-06,11/10/2010,518,349
sp10-01-06,11/11/2010,154,265
fa10-01-80,11/9/2010,254,737
fa10-01-80,11/10/2010,597,1135
fa10-01-80,11/11/2010,475,1407
fa10-01-21,11/9/2010,210,450
fa10-01-21,11/10/2010,391,193
fa10-01-21,11/11/2010,338,673
fa10-01-28,11/9/2010,383,433
fa10-01-28,11/10/2010,198,339
fa10-01-28,11/11/2010,336,559
sp10-01-24,11/9/2010,332,478
sp10-01-24,11/10/2010,253,370
sp10-01-24,11/11/2010,167,229
fa10-01-03,11/9/2010,345,308
fa10-01-03,11/10/2010,295,230
fa10-01-03,11/11/2010,512,486
fa10-01-11,11/9/2010,211,165
fa10-01-11,11/10/2010,279,213
fa10-01-11,11/11/2010,340,219
sp10-01-25,11/9/2010,370,123
sp10-01-25,11/10/2010,404,138
sp10-01-25,11/11/2010,44,21
fa10-01-04,11/9/2010,303,93
fa10-01-04,11/10/2010,900,105
fa10-01-04,11/11/2010,237,94
fa10-01-32,11/9/2010,191,249
fa10-01-32,11/10/2010,126,380
fa10-01-32,11/11/2010,368,774
sp10-01-34,11/9/2010,619,821
sp10-01-34,11/10/2010,654,782
sp10-01-34,11/11/2010,164,513
sp10-01-13,11/9/2010,546,586
sp10-01-13,11/10/2010,409,562
sp10-01-13,11/11/2010,908,566
fa10-01-48,11/9/2010,146,37
fa10-01-48,11/10/2010,70,28
fa10-01-48,11/11/2010,19,6
sp10-01-44,11/9/2010,93,277
sp10-01-44,11/10/2010,299,774
sp10-01-44,11/11/2010,691,833
fa10-01-13,11/9/2010,405,358
fa10-01-13,11/10/2010,983,803
fa10-01-13,11/11/2010,355,546
sp10-01-45,11/9/2010,670,352
sp10-01-45,11/10/2010,169,351
sp10-01-45,11/11/2010,526,346
fa10-01-60,11/9/2010,685,484
fa10-01-60,11/10/2010,138,159
sp10-01-31,11/9/2010,282,369
sp10-01-31,11/10/2010,175,252
sp10-01-31,11/11/2010,137,314
sp10-01-42,11/9/2010,595,420
fa10-01-37,11/9/2010,350,240
fa10-01-37,11/10/2010,571,380
fa10-01-37,11/11/2010,602,401
sp10-01-41,11/9/2010,1189,676
sp10-01-41,11/10/2010,84,95
sp10-01-41,11/11/2010,633,399
fa10-01-14,11/9/2010,438,784
fa10-01-14,11/10/2010,556,451
fa10-01-14,11/11/2010,262,673
fa10-01-49,11/9/2010,72,123
fa10-01-49,11/10/2010,487,612
fa10-01-49,11/11/2010,373,347
sp10-01-07,11/9/2010,587,452
sp10-01-07,11/10/2010,380,422
sp10-01-07,11/11/2010,241,147
sp10-01-12,11/9/2010,275,226
sp10-01-12,11/10/2010,145,242
sp10-01-12,11/11/2010,25,68
fa10-01-73,11/9/2010,359,424
fa10-01-73,11/10/2010,502,203
fa10-01-73,11/11/2010,154,71
sp10-01-22,11/9/2010,219,139
sp10-01-22,11/10/2010,196,161
sp10-01-22,11/11/2010,25,32
fa10-01-38,11/9/2010,385,100
fa10-01-38,11/10/2010,129,34
fa10-01-38,11/11/2010,1038,242
fa10-01-08,11/12/2010,1378,825
fa10-01-08,11/13/2010,1391,254
fa10-01-08,11/14/2010,4,7
fa10-01-15,11/12/2010,403,400
fa10-01-15,11/13/2010,4,45
fa10-01-15,11/14/2010,262,133
fa10-01-24,11/12/2010,2,3
fa10-01-24,11/13/2010,87,60
fa10-01-24,11/14/2010,73,160
fa10-01-27,11/12/2010,329,1687
fa10-01-27,11/13/2010,221,981
fa10-01-27,11/14/2010,472,1265
fa10-01-31,11/12/2010,734,735
fa10-01-31,11/13/2010,155,361
fa10-01-31,11/14/2010,69,357
fa10-01-40,11/12/2010,64,148
fa10-01-40,11/13/2010,274,134
fa10-01-40,11/14/2010,40,32
fa10-01-50,11/12/2010,117,70
fa10-01-50,11/13/2010,844,363
fa10-01-50,11/14/2010,143,183
fa10-01-67,11/12/2010,119,307
fa10-01-67,11/13/2010,10,12
fa10-01-67,11/14/2010,277,276
fa10-01-70,11/12/2010,498,287
fa10-01-70,11/13/2010,550,842
fa10-01-70,11/14/2010,281,130
fa10-01-75,11/12/2010,950,843
fa10-01-75,11/13/2010,1818,598
fa10-01-75,11/14/2010,154,394
fa10-01-76,11/12/2010,663,465
fa10-01-76,11/13/2010,1715,474
fa10-01-76,11/14/2010,903,716
fa10-01-85,11/12/2010,38,11
fa10-01-85,11/13/2010,71,15
fa10-01-85,11/14/2010,37,17
fa10-01-86,11/12/2010,158,173
fa10-01-86,11/13/2010,0,18
fa10-01-86,11/14/2010,0,1
sp10-01-30,11/12/2010,941,171
sp10-01-30,11/13/2010,705,82
sp10-01-30,11/14/2010,212,122
sp10-01-33,11/12/2010,709,772
sp10-01-33,11/13/2010,363,1226
sp10-01-33,11/14/2010,227,257
sp10-01-35,11/12/2010,264,364
sp10-01-35,11/13/2010,96,489
sp10-01-35,11/14/2010,27,129
sp10-01-53,11/12/2010,458,365
sp10-01-53,11/13/2010,394,77
sp10-01-53,11/14/2010,57,15
fa10-01-41,11/12/2010,956,570
fa10-01-41,11/13/2010,729,359
fa10-01-41,11/14/2010,0,1
fa10-01-01,11/12/2010,678,297
fa10-01-01,11/13/2010,946,471
fa10-01-01,11/14/2010,469,212
sp10-01-46,11/12/2010,370,368
sp10-01-46,11/13/2010,1208,832
sp10-01-46,11/14/2010,366,336
sp10-01-08,11/12/2010,734,471
sp10-01-08,11/13/2010,129,83
sp10-01-08,11/14/2010,281,184
fa10-01-19,11/12/2010,592,1013
fa10-01-19,11/13/2010,343,257
fa10-01-19,11/14/2010,10,2
sp10-01-49,11/12/2010,524,423
sp10-01-49,11/13/2010,337,1002
sp10-01-49,11/14/2010,130,486
sp10-01-40,11/12/2010,637,438
sp10-01-40,11/13/2010,792,618
sp10-01-40,11/14/2010,402,265
fa10-01-17,11/12/2010,1018,765
fa10-01-17,11/13/2010,586,225
fa10-01-17,11/14/2010,196,108
fa10-01-74,11/12/2010,853,207
fa10-01-74,11/13/2010,392,161
fa10-01-74,11/14/2010,59,9
fa10-01-23,11/12/2010,325,867
fa10-01-23,11/13/2010,490,554
fa10-01-23,11/14/2010,591,719
sp10-01-39,11/12/2010,403,575
sp10-01-39,11/13/2010,1402,851
sp10-01-39,11/14/2010,483,365
sp10-01-48,11/12/2010,237,176
sp10-01-48,11/13/2010,278,484
sp10-01-48,11/14/2010,369,419
fa10-01-02,11/12/2010,603,158
fa10-01-02,11/13/2010,263,156
fa10-01-02,11/14/2010,316,192
sp10-01-38,11/12/2010,618,778
sp10-01-38,11/13/2010,891,744
sp10-01-38,11/14/2010,344,340
sp10-01-32,11/12/2010,887,794
sp10-01-32,11/13/2010,1356,896
sp10-01-32,11/14/2010,759,532
sp10-01-19,11/12/2010,598,598
sp10-01-19,11/13/2010,512,361
sp10-01-19,11/14/2010,16,28
sp10-01-52,11/12/2010,857,383
sp10-01-52,11/13/2010,391,69
sp10-01-52,11/14/2010,47,21
sp10-01-43,11/12/2010,1735,976
sp10-01-43,11/13/2010,1033,865
sp10-01-43,11/14/2010,610,379
fa10-01-81,11/12/2010,725,414
fa10-01-81,11/13/2010,1306,736
fa10-01-81,11/14/2010,687,263
fa10-01-44,11/12/2010,630,230
fa10-01-44,11/13/2010,440,181
fa10-01-44,11/14/2010,196,69
fa10-01-47,11/12/2010,232,399
fa10-01-47,11/13/2010,214,392
fa10-01-47,11/14/2010,57,80
fa10-01-22,11/9/2010,193,509
fa10-01-22,11/10/2010,308,460
fa10-01-22,11/11/2010,38,320
fa10-01-22,11/12/2010,74,287
fa10-01-22,11/13/2010,109,298
fa10-01-22,11/14/2010,222,565
fa10-01-72,11/12/2010,373,172
fa10-01-72,11/13/2010,161,234
fa10-01-72,11/14/2010,36,1
fa10-01-79,11/12/2010,436,631
fa10-01-79,11/13/2010,308,603
fa10-01-79,11/14/2010,559,818
fa10-01-05,11/12/2010,1287,534
fa10-01-05,11/13/2010,1292,651
fa10-01-05,11/14/2010,745,355
fa10-01-71,11/12/2010,711,384
fa10-01-71,11/13/2010,128,394
fa10-01-71,11/14/2010,123,51
fa10-01-43,11/12/2010,432,275
fa10-01-43,11/13/2010,202,124
fa10-01-43,11/14/2010,582,290
fa10-01-18,11/12/2010,494,395
fa10-01-18,11/13/2010,1004,644
fa10-01-18,11/14/2010,1080,933
fa10-01-68,11/12/2010,363,431
fa10-01-68,11/13/2010,485,491
fa10-01-68,11/14/2010,494,488
fa10-01-69,11/12/2010,367,126
fa10-01-69,11/13/2010,245,556
fa10-01-69,11/14/2010,231,127
fa10-01-52,11/12/2010,359,305
fa10-01-52,11/13/2010,41,33
fa10-01-52,11/14/2010,15,36
fa10-01-07,11/12/2010,736,1171
fa10-01-07,11/13/2010,1,5
fa10-01-07,11/14/2010,569,360
fa10-01-54,11/12/2010,1044,626
fa10-01-54,11/13/2010,539,297
fa10-01-54,11/14/2010,91,46
sp10-01-18,11/12/2010,155,207
sp10-01-18,11/14/2010,11,4
fa10-01-26,11/12/2010,558,564
fa10-01-26,11/13/2010,23,249
fa10-01-26,11/14/2010,477,425
fa10-01-35,11/12/2010,728,420
fa10-01-35,11/13/2010,861,308
fa10-01-35,11/14/2010,153,205
fa10-01-39,11/12/2010,156,210
fa10-01-39,11/13/2010,267,164
fa10-01-39,11/14/2010,28,6
fa10-01-06,11/12/2010,1754,684
fa10-01-20,11/12/2010,200,307
fa10-01-20,11/13/2010,177,275
fa10-01-20,11/14/2010,90,214
fa10-01-34,11/12/2010,582,219
fa10-01-34,11/13/2010,109,60
fa10-01-34,11/14/2010,20,33
fa10-01-16,11/12/2010,240,213
fa10-01-16,11/13/2010,463,649
fa10-01-16,11/14/2010,221,292
sp10-01-56,11/12/2010,0,4
sp10-01-56,11/13/2010,121,12
sp10-01-23,11/12/2010,392,193
sp10-01-23,11/13/2010,580,287
sp10-01-23,11/14/2010,249,131
sp10-01-05,11/12/2010,418,789
sp10-01-05,11/13/2010,319,194
sp10-01-05,11/14/2010,417,614
fa10-01-55,11/11/2010,637,673
fa10-01-55,11/12/2010,1086,424
fa10-01-55,11/13/2010,624,328
fa10-01-55,11/14/2010,1238,414
fa10-01-36,11/12/2010,803,509
fa10-01-36,11/13/2010,589,238
fa10-01-36,11/14/2010,38,70
fa10-01-33,11/12/2010,419,409
fa10-01-33,11/13/2010,292,181
fa10-01-33,11/14/2010,26,4
fa10-01-45,11/12/2010,72,111
fa10-01-45,11/13/2010,252,273
fa10-01-45,11/14/2010,46,54
fa10-01-56,11/12/2010,956,544
fa10-01-56,11/13/2010,70,259
fa10-01-56,11/14/2010,2318,966
fa10-01-78,11/12/2010,567,191
fa10-01-78,11/13/2010,335,296
fa10-01-78,11/14/2010,12,49
fa10-01-58,11/13/2010,98,88
fa10-01-58,11/14/2010,2,6
fa10-01-30,11/12/2010,396,521
fa10-01-30,11/13/2010,400,604
fa10-01-30,11/14/2010,459,717
fa10-01-61,11/12/2010,230,283
fa10-01-61,11/13/2010,88,423
fa10-01-61,11/14/2010,54,372
fa10-01-25,11/12/2010,452,423
fa10-01-25,11/13/2010,499,376
fa10-01-25,11/14/2010,373,354
fa10-01-62,11/12/2010,455,466
fa10-01-62,11/13/2010,1051,716
fa10-01-62,11/14/2010,126,356
fa10-01-29,11/12/2010,562,666
fa10-01-29,11/13/2010,216,498
fa10-01-29,11/14/2010,436,638
fa10-01-77,11/12/2010,253,540
fa10-01-77,11/13/2010,338,402
fa10-01-77,11/14/2010,55,274
fa10-01-57,11/12/2010,56,116
fa10-01-57,11/13/2010,267,182
fa10-01-12,11/12/2010,348,124
fa10-01-12,11/13/2010,473,231
fa10-01-12,11/14/2010,284,99
fa10-01-53,11/12/2010,516,562
fa10-01-53,11/13/2010,393,308
fa10-01-53,11/14/2010,136,74
sp10-01-06,11/12/2010,208,147
sp10-01-06,11/13/2010,322,256
sp10-01-06,11/14/2010,660,917
fa10-01-80,11/12/2010,939,1651
fa10-01-80,11/13/2010,379,1136
fa10-01-80,11/14/2010,244,862
fa10-01-21,11/12/2010,548,696
fa10-01-21,11/13/2010,550,785
fa10-01-21,11/14/2010,771,880
fa10-01-28,11/12/2010,513,766
fa10-01-28,11/13/2010,279,528
fa10-01-28,11/14/2010,624,895
sp10-01-24,11/12/2010,268,441
sp10-01-24,11/13/2010,403,51
sp10-01-24,11/14/2010,430,156
fa10-01-03,11/12/2010,360,321
fa10-01-03,11/13/2010,569,160
fa10-01-03,11/14/2010,307,108
fa10-01-11,11/12/2010,535,424
fa10-01-11,11/13/2010,314,179
fa10-01-11,11/14/2010,227,110
sp10-01-25,11/12/2010,914,586
sp10-01-25,11/13/2010,512,151
sp10-01-25,11/14/2010,474,221
fa10-01-04,11/12/2010,661,170
fa10-01-04,11/13/2010,511,135
fa10-01-04,11/14/2010,478,105
fa10-01-32,11/12/2010,302,367
fa10-01-32,11/13/2010,291,611
fa10-01-32,11/14/2010,10,7
sp10-01-34,11/12/2010,198,546
sp10-01-34,11/13/2010,661,857
sp10-01-34,11/14/2010,359,894
sp10-01-13,11/12/2010,1047,351
sp10-01-13,11/13/2010,608,67
sp10-01-13,11/14/2010,114,45
fa10-01-48,11/12/2010,188,35
fa10-01-48,11/13/2010,280,41
fa10-01-48,11/14/2010,38,15
sp10-01-44,11/12/2010,571,467
sp10-01-44,11/13/2010,1106,696
sp10-01-44,11/14/2010,577,523
fa10-01-13,11/12/2010,851,648
fa10-01-13,11/13/2010,618,962
fa10-01-13,11/14/2010,693,493
sp10-01-45,11/12/2010,344,340
sp10-01-45,11/13/2010,331,411
sp10-01-45,11/14/2010,318,389
fa10-01-60,11/11/2010,276,655
fa10-01-60,11/12/2010,80,301
fa10-01-60,11/13/2010,10,3
fa10-01-60,11/14/2010,260,586
sp10-01-31,11/12/2010,208,461
sp10-01-31,11/13/2010,184,173
sp10-01-31,11/14/2010,358,274
sp10-01-42,11/10/2010,186,268
sp10-01-42,11/11/2010,707,395
sp10-01-42,11/12/2010,394,397
sp10-01-42,11/13/2010,373,218
fa10-01-37,11/12/2010,603,314
fa10-01-37,11/13/2010,7,0
sp10-01-41,11/12/2010,854,413
sp10-01-41,11/13/2010,880,547
sp10-01-41,11/14/2010,532,444
fa10-01-14,11/12/2010,969,638
fa10-01-14,11/13/2010,705,611
fa10-01-14,11/14/2010,338,262
fa10-01-49,11/12/2010,557,372
fa10-01-49,11/13/2010,692,596
fa10-01-49,11/14/2010,245,233
sp10-01-07,11/12/2010,385,526
sp10-01-07,11/13/2010,744,331
sp10-01-07,11/14/2010,566,297
sp10-01-12,11/12/2010,274,501
sp10-01-12,11/13/2010,586,260
fa10-01-73,11/12/2010,90,183
fa10-01-73,11/13/2010,451,328
fa10-01-73,11/14/2010,331,130
sp10-01-22,11/12/2010,662,266
sp10-01-22,11/13/2010,7,6
fa10-01-38,11/12/2010,237,168
fa10-01-38,11/13/2010,34,128
fa10-01-38,11/14/2010,178,59
fa10-01-57,11/14/2010,710,558
sp10-01-11,10/31/2010,33,32
sp10-01-11,11/1/2010,666,740
sp10-01-11,11/2/2010,675,286
sp10-01-11,11/3/2010,1381,715
sp10-01-11,11/4/2010,1197,942
sp10-01-11,11/5/2010,1115,1042
sp10-01-11,11/6/2010,197,141
sp10-01-11,11/7/2010,645,231
sp10-01-11,11/8/2010,635,213
sp10-01-11,11/9/2010,168,444
sp10-01-11,11/10/2010,446,558
sp10-01-11,11/11/2010,906,288
sp10-01-11,11/12/2010,352,230
sp10-01-11,11/13/2010,987,416
sp10-01-11,11/14/2010,409,198
fa10-01-46,11/14/2010,0,7
sp10-01-42,11/14/2010,190,202
fa10-01-37,11/14/2010,192,145
fa10-01-08,11/15/2010,12,10
fa10-01-08,11/16/2010,309,153
fa10-01-08,11/17/2010,166,106
fa10-01-15,11/15/2010,514,495
fa10-01-15,11/16/2010,480,644
fa10-01-15,11/17/2010,473,450
fa10-01-24,11/15/2010,481,591
fa10-01-24,11/16/2010,83,36
fa10-01-24,11/17/2010,111,54
fa10-01-27,11/15/2010,213,300
fa10-01-27,11/16/2010,269,688
fa10-01-27,11/17/2010,389,806
fa10-01-31,11/15/2010,204,433
fa10-01-31,11/16/2010,396,491
fa10-01-31,11/17/2010,229,572
fa10-01-40,11/15/2010,161,58
fa10-01-40,11/16/2010,0,0
fa10-01-40,11/17/2010,117,246
fa10-01-50,11/15/2010,17,14
fa10-01-50,11/16/2010,360,472
fa10-01-50,11/17/2010,146,44
fa10-01-67,11/15/2010,379,432
fa10-01-67,11/16/2010,133,302
fa10-01-67,11/17/2010,862,778
fa10-01-70,11/15/2010,240,69
fa10-01-70,11/16/2010,379,378
fa10-01-70,11/17/2010,752,625
fa10-01-75,11/15/2010,585,702
fa10-01-75,11/16/2010,355,414
fa10-01-75,11/17/2010,516,545
fa10-01-76,11/15/2010,208,311
fa10-01-76,11/16/2010,402,590
fa10-01-76,11/17/2010,334,348
fa10-01-85,11/16/2010,58,255
fa10-01-85,11/17/2010,84,227
fa10-01-86,11/16/2010,145,240
fa10-01-86,11/17/2010,549,190
sp10-01-30,11/15/2010,727,327
sp10-01-30,11/16/2010,390,372
sp10-01-30,11/17/2010,422,320
sp10-01-33,11/15/2010,393,260
sp10-01-33,11/16/2010,394,578
sp10-01-33,11/17/2010,192,187
sp10-01-35,11/15/2010,321,765
sp10-01-35,11/16/2010,248,341
sp10-01-35,11/17/2010,103,380
sp10-01-53,11/15/2010,113,182
sp10-01-53,11/16/2010,154,259
sp10-01-53,11/17/2010,135,203
fa10-01-41,11/15/2010,226,198
fa10-01-41,11/16/2010,250,170
fa10-01-41,11/17/2010,0,0
fa10-01-01,11/15/2010,851,360
fa10-01-01,11/16/2010,403,229
fa10-01-01,11/17/2010,602,564
sp10-01-46,11/15/2010,398,305
sp10-01-46,11/16/2010,467,370
sp10-01-46,11/17/2010,191,517
sp10-01-08,11/15/2010,319,506
sp10-01-08,11/16/2010,183,351
sp10-01-08,11/17/2010,96,196
fa10-01-19,11/15/2010,204,298
fa10-01-19,11/16/2010,521,531
fa10-01-19,11/17/2010,215,214
sp10-01-49,11/15/2010,386,836
sp10-01-49,11/16/2010,318,580
sp10-01-49,11/17/2010,349,708
sp10-01-40,11/15/2010,40,80
sp10-01-40,11/16/2010,1114,400
sp10-01-40,11/17/2010,736,514
fa10-01-17,11/15/2010,315,345
fa10-01-17,11/16/2010,143,119
fa10-01-17,11/17/2010,340,495
sp10-01-11,11/15/2010,255,111
sp10-01-11,11/16/2010,894,556
sp10-01-11,11/17/2010,1212,421
fa10-01-74,11/15/2010,450,201
fa10-01-74,11/16/2010,259,660
fa10-01-74,11/17/2010,885,552
fa10-01-23,11/15/2010,393,892
fa10-01-23,11/16/2010,268,513
fa10-01-23,11/17/2010,273,906
sp10-01-39,11/15/2010,110,253
sp10-01-39,11/16/2010,610,378
sp10-01-39,11/17/2010,441,327
sp10-01-48,11/15/2010,265,372
sp10-01-48,11/16/2010,506,904
sp10-01-48,11/17/2010,184,249
fa10-01-02,11/15/2010,229,93
fa10-01-02,11/16/2010,139,58
fa10-01-02,11/17/2010,213,123
sp10-01-38,11/15/2010,607,486
sp10-01-38,11/16/2010,827,636
sp10-01-38,11/17/2010,673,303
sp10-01-32,11/15/2010,817,762
sp10-01-32,11/16/2010,837,622
sp10-01-32,11/17/2010,877,802
fa10-01-59,11/15/2010,142,259
fa10-01-59,11/16/2010,94,248
fa10-01-59,11/17/2010,43,45
sp10-01-19,11/15/2010,0,5
sp10-01-19,11/16/2010,245,194
sp10-01-19,11/17/2010,199,199
sp10-01-52,11/15/2010,638,322
sp10-01-52,11/16/2010,428,493
sp10-01-52,11/17/2010,419,203
sp10-01-43,11/15/2010,597,551
sp10-01-43,11/16/2010,592,506
sp10-01-43,11/17/2010,442,498
fa10-01-81,11/15/2010,361,307
fa10-01-81,11/16/2010,343,237
fa10-01-81,11/17/2010,645,361
fa10-01-44,11/15/2010,682,215
fa10-01-44,11/16/2010,778,216
fa10-01-44,11/17/2010,0,7
fa10-01-47,11/15/2010,319,455
fa10-01-47,11/16/2010,79,86
fa10-01-47,11/17/2010,314,350
fa10-01-22,11/15/2010,336,664
fa10-01-22,11/16/2010,305,564
fa10-01-22,11/17/2010,542,510
fa10-01-72,11/15/2010,357,449
fa10-01-72,11/16/2010,1088,700
fa10-01-72,11/17/2010,0,0
fa10-01-79,11/15/2010,307,401
fa10-01-79,11/16/2010,444,753
fa10-01-79,11/17/2010,0,3
fa10-01-05,11/15/2010,667,502
fa10-01-05,11/16/2010,372,269
fa10-01-05,11/17/2010,375,256
fa10-01-71,11/15/2010,239,428
fa10-01-71,11/16/2010,585,432
fa10-01-71,11/17/2010,504,497
fa10-01-43,11/15/2010,384,313
fa10-01-43,11/16/2010,613,409
fa10-01-43,11/17/2010,0,4
fa10-01-18,11/15/2010,235,684
fa10-01-18,11/16/2010,829,601
fa10-01-18,11/17/2010,753,556
fa10-01-68,11/15/2010,271,297
fa10-01-68,11/16/2010,104,261
fa10-01-68,11/17/2010,446,527
fa10-01-69,11/15/2010,12,2
fa10-01-69,11/16/2010,222,142
fa10-01-69,11/17/2010,171,162
fa10-01-52,11/15/2010,461,628
fa10-01-52,11/16/2010,262,218
fa10-01-52,11/17/2010,345,212
fa10-01-07,11/15/2010,227,138
fa10-01-07,11/16/2010,392,301
fa10-01-07,11/17/2010,289,151
fa10-01-54,11/15/2010,640,510
fa10-01-54,11/16/2010,824,432
fa10-01-54,11/17/2010,829,608
sp10-01-18,11/15/2010,355,425
sp10-01-18,11/16/2010,0,1
fa10-01-26,11/15/2010,250,381
fa10-01-26,11/16/2010,416,647
fa10-01-26,11/17/2010,239,461
fa10-01-35,11/15/2010,210,495
fa10-01-35,11/16/2010,508,395
fa10-01-35,11/17/2010,40,17
fa10-01-39,11/15/2010,364,325
fa10-01-39,11/16/2010,91,227
fa10-01-39,11/17/2010,244,424
fa10-01-06,11/15/2010,95,41
fa10-01-06,11/16/2010,575,599
fa10-01-06,11/17/2010,655,342
fa10-01-20,11/15/2010,860,355
fa10-01-20,11/16/2010,188,259
fa10-01-20,11/17/2010,343,266
fa10-01-34,11/15/2010,121,117
fa10-01-34,11/16/2010,253,166
fa10-01-34,11/17/2010,0,3
fa10-01-16,11/15/2010,217,209
fa10-01-16,11/16/2010,377,468
fa10-01-16,11/17/2010,753,280
sp10-01-23,11/15/2010,344,143
